Passenger_ID,Gender,Customer_Type,Age,Travel_Type,Travel_Class,Flight_Distance,Inflight_WiFi,Dep_Arr_Time_Convenient,Online_Booking,Gate_Location,Food_Drink,Online_Boarding,Seat_Comfort,Inflight_Entertainment,Onboard_Service,Leg_Room,Baggage_Handling,CheckIn_Service,Inflight_Service,Cleanliness,Departure_Delay_Minutes,Arrival_Delay_Minutes,Overall_Satisfaction,Departure_Delay,Arrival_Delay,Avg_Sat_Score,Customer_Sat
114544,Male,Loyal ,63,Personal ,Business,342,2,5,3,1,2,5,4,4,4,3,4,3,4,4,9,8,neutral or dissatisfied,Yes,Yes,3.43,Neutral
90780,Female,Loyal ,48,Business ,Business,3249,0,0,0,1,4,5,4,5,5,5,5,4,5,4,0,0,satisfied,No,No,3.36,Neutral
39643,Male,Loyal ,77,Business ,Business,3937,3,5,5,5,5,4,4,3,3,3,3,2,3,3,39,50,neutral or dissatisfied,Yes,Yes,3.64,Neutral
59946,Female,Disloyal ,27,Business ,Eco,1065,3,3,3,4,1,3,1,1,1,3,3,3,4,1,0,0,neutral or dissatisfied,No,No,2.43,Neutral
80500,Male,Loyal ,58,Business ,Business,1749,4,4,5,4,4,4,5,2,2,2,2,4,2,3,10,0,satisfied,Yes,No,3.36,Neutral
71313,Female,Disloyal ,23,Business ,Eco,1185,1,1,1,3,1,1,1,1,3,3,4,4,4,1,14,4,neutral or dissatisfied,Yes,Yes,2.07,Neutral
99314,Male,Loyal ,40,Business ,Business,337,3,3,3,3,3,4,4,5,5,4,5,5,5,4,0,1,satisfied,No,Yes,4.00,Satisfied
17221,Male,Loyal ,64,Personal ,Business,872,3,3,3,4,5,3,3,5,5,3,5,2,5,2,0,0,neutral or dissatisfied,No,No,3.64,Neutral
120836,Male,Loyal ,25,Business ,Business,920,5,5,5,5,5,4,5,5,4,5,5,3,4,5,0,6,satisfied,No,Yes,4.64,Satisfied
86772,Male,Disloyal ,23,Business ,Eco,692,5,5,5,2,3,5,4,3,3,5,5,3,4,3,0,0,satisfied,No,No,3.93,Neutral
85867,Male,Loyal ,22,Personal ,Business,2172,2,4,1,3,1,1,1,1,4,2,5,3,5,1,0,0,neutral or dissatisfied,No,No,2.43,Neutral
119846,Female,Loyal ,15,Business ,Business,3588,2,4,2,4,2,2,2,2,4,2,3,2,4,2,0,0,neutral or dissatisfied,No,No,2.64,Neutral
9638,Male,Disloyal ,23,Business ,Business,212,5,0,5,2,4,5,4,4,3,3,5,5,4,4,0,0,satisfied,No,No,3.79,Neutral
85717,Male,Loyal ,48,Business ,Business,1895,5,5,5,5,3,4,4,5,5,5,5,5,5,3,0,0,satisfied,No,No,4.57,Satisfied
123021,Male,Loyal ,58,Business ,Business,590,1,1,3,1,3,5,4,1,1,2,1,3,1,4,0,4,satisfied,No,Yes,2.21,Neutral
85026,Female,Loyal ,41,Personal ,Eco,1590,4,5,4,5,1,4,1,1,4,3,5,5,4,1,9,0,neutral or dissatisfied,Yes,No,3.36,Neutral
77046,Female,Loyal ,40,Business ,Business,3124,5,5,5,5,2,4,5,3,3,4,3,5,3,3,0,0,satisfied,No,No,3.93,Neutral
15046,Female,Loyal ,41,Business ,Business,576,1,3,3,3,5,2,3,1,1,1,1,2,1,2,0,0,neutral or dissatisfied,No,No,2.07,Neutral
123446,Male,Disloyal ,36,Business ,Business,2125,1,1,1,5,2,1,2,2,3,4,4,4,5,2,6,0,neutral or dissatisfied,Yes,No,2.64,Neutral
43636,Female,Loyal ,52,Personal ,Business,852,4,1,4,4,3,3,3,4,4,4,4,3,4,4,0,0,neutral or dissatisfied,No,No,3.50,Neutral
35294,Female,Loyal ,46,Business ,Business,1545,1,1,1,1,3,3,4,4,4,4,4,5,4,5,0,0,satisfied,No,No,3.14,Neutral
49408,Female,Loyal ,56,Business ,Eco,109,2,5,5,5,3,4,1,1,1,2,1,4,1,5,25,18,satisfied,Yes,Yes,2.86,Neutral
10211,Male,Loyal ,53,Business ,Business,396,2,2,2,2,5,5,4,5,5,5,5,3,5,5,6,18,satisfied,Yes,Yes,3.93,Neutral
69278,Male,Loyal ,22,Personal ,Eco,740,2,1,2,2,5,2,5,5,1,5,1,4,2,5,0,0,neutral or dissatisfied,No,No,3.00,Neutral
95454,Male,Loyal ,48,Business ,Business,2572,5,5,5,5,4,4,5,5,5,5,5,3,5,3,63,69,satisfied,Yes,Yes,4.57,Satisfied
19379,Female,Loyal ,43,Business ,Eco,844,3,2,2,2,4,1,3,3,3,3,3,2,3,4,5,0,satisfied,Yes,No,2.71,Neutral
6752,Female,Loyal ,48,Business ,Business,2963,3,3,3,3,2,5,5,5,5,5,5,4,5,3,45,41,satisfied,Yes,Yes,4.00,Satisfied
113670,Female,Loyal ,46,Personal ,Eco,397,1,3,1,3,1,2,3,4,4,1,4,3,4,3,0,0,neutral or dissatisfied,No,No,2.64,Neutral
92190,Female,Loyal ,40,Business ,Business,1979,5,5,5,5,4,3,5,5,5,5,5,4,5,4,0,5,satisfied,No,Yes,4.64,Satisfied
49277,Female,Loyal ,45,Business ,Business,1950,5,5,2,5,3,5,5,5,5,5,5,4,5,4,0,0,satisfied,No,No,4.50,Satisfied
7351,Male,Disloyal ,26,Business ,Business,864,1,0,0,4,3,0,3,3,3,4,4,3,5,3,3,0,neutral or dissatisfied,Yes,No,2.57,Neutral
59816,Female,Loyal ,28,Personal ,Business,1068,4,1,4,3,5,4,1,5,4,3,4,2,3,5,0,0,neutral or dissatisfied,No,No,3.43,Neutral
29668,Male,Loyal ,66,Personal ,Eco,1533,2,4,2,1,5,2,2,5,4,2,4,4,5,5,0,0,neutral or dissatisfied,No,No,3.36,Neutral
48542,Male,Disloyal ,55,Business ,Eco,337,3,1,4,1,5,4,5,5,3,4,1,4,2,5,0,0,neutral or dissatisfied,No,No,3.36,Neutral
63528,Male,Loyal ,56,Business ,Business,3041,4,4,4,4,2,4,5,4,4,4,4,4,4,4,7,3,satisfied,Yes,Yes,3.93,Neutral
103044,Male,Disloyal ,24,Business ,Eco,786,2,2,2,3,5,2,5,5,4,3,4,5,5,5,24,22,neutral or dissatisfied,Yes,Yes,3.71,Neutral
27707,Male,Loyal ,53,Business ,Business,1448,3,3,4,3,5,5,4,4,4,4,4,3,4,4,9,0,satisfied,Yes,No,3.86,Neutral
53881,Male,Loyal ,64,Personal ,Eco,140,3,2,3,3,4,3,4,4,2,4,3,2,3,4,15,5,neutral or dissatisfied,Yes,Yes,3.14,Neutral
126724,Male,Disloyal ,43,Business ,Eco,794,1,1,1,2,4,1,4,4,2,4,1,4,2,4,0,0,neutral or dissatisfied,No,No,2.50,Neutral
30473,Male,Loyal ,52,Business ,Eco,377,4,1,1,1,4,4,4,4,4,2,1,4,5,4,0,0,satisfied,No,No,3.07,Neutral
79535,Female,Loyal ,41,Business ,Business,762,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0,satisfied,No,No,3.36,Neutral
109099,Male,Loyal ,43,Personal ,Eco,781,2,2,2,4,5,2,5,5,1,5,4,2,4,5,2,0,neutral or dissatisfied,Yes,No,3.43,Neutral
16683,Male,Loyal ,38,Business ,Eco Plus,488,3,4,4,4,3,4,3,3,5,5,4,5,1,3,4,10,satisfied,Yes,Yes,3.64,Neutral
46416,Male,Loyal ,35,Business ,Eco,458,4,2,2,2,4,4,4,4,3,5,5,1,5,4,0,0,satisfied,No,No,3.50,Neutral
44031,Female,Disloyal ,20,Business ,Eco,237,2,0,2,2,5,2,5,5,5,2,4,5,1,5,0,0,neutral or dissatisfied,No,No,3.21,Neutral
61354,Male,Loyal ,41,Business ,Eco,202,4,3,3,3,4,4,4,4,1,2,3,3,2,4,3,8,satisfied,Yes,Yes,3.14,Neutral
126487,Male,Loyal ,33,Business ,Business,1972,4,4,3,4,5,5,5,5,3,1,1,3,1,5,0,0,satisfied,No,No,3.50,Neutral
109111,Male,Loyal ,39,Business ,Business,781,2,4,2,2,2,4,5,2,2,2,2,3,2,3,0,0,satisfied,No,No,2.64,Neutral
34851,Female,Disloyal ,37,Business ,Eco,1826,2,2,2,3,2,4,4,5,2,3,1,4,1,4,119,135,neutral or dissatisfied,Yes,Yes,2.79,Neutral
90990,Male,Disloyal ,27,Business ,Business,366,4,4,4,4,5,4,5,5,1,3,3,1,4,5,10,18,neutral or dissatisfied,Yes,Yes,3.71,Neutral
34064,Female,Loyal ,22,Personal ,Eco,1674,3,3,3,3,5,3,3,5,3,3,4,4,3,5,8,2,neutral or dissatisfied,Yes,Yes,3.57,Neutral
102653,Male,Disloyal ,21,Business ,Business,255,5,4,5,4,5,5,5,5,5,3,4,5,4,5,104,113,satisfied,Yes,Yes,4.57,Satisfied
129465,Male,Loyal ,46,Business ,Business,2611,5,5,5,5,2,5,5,5,5,5,5,3,5,5,3,0,satisfied,Yes,No,4.64,Satisfied
52413,Male,Loyal ,24,Personal ,Eco,370,3,0,3,4,5,3,5,5,5,2,4,4,4,5,2,8,neutral or dissatisfied,Yes,Yes,3.71,Neutral
9305,Female,Disloyal ,35,Business ,Business,419,2,2,2,2,2,3,4,4,5,5,4,4,5,4,179,209,neutral or dissatisfied,Yes,Yes,3.43,Neutral
45698,Male,Loyal ,42,Business ,Eco Plus,896,2,1,1,1,2,2,2,2,4,5,1,4,2,2,7,8,neutral or dissatisfied,Yes,Yes,2.21,Neutral
118834,Female,Loyal ,36,Business ,Business,338,5,5,5,5,4,4,5,4,4,4,4,4,4,4,25,20,satisfied,Yes,Yes,4.36,Satisfied
75982,Female,Loyal ,44,Personal ,Eco,297,5,5,5,4,2,4,4,3,3,5,2,3,3,4,0,0,satisfied,No,No,3.71,Neutral
120429,Male,Loyal ,64,Business ,Business,2324,4,4,4,4,2,4,5,4,4,4,4,5,4,3,2,1,satisfied,Yes,Yes,3.93,Neutral
87480,Male,Loyal ,35,Business ,Business,321,3,1,1,1,2,3,3,3,3,3,3,4,3,3,4,0,neutral or dissatisfied,Yes,No,2.57,Neutral
129422,Male,Disloyal ,25,Business ,Business,414,4,4,4,1,4,1,1,4,3,4,4,1,5,1,141,141,neutral or dissatisfied,Yes,Yes,2.93,Neutral
126283,Male,Loyal ,12,Personal ,Eco,600,2,1,2,1,5,2,5,5,4,1,1,1,1,5,0,0,neutral or dissatisfied,No,No,2.57,Neutral
49227,Female,Loyal ,43,Business ,Business,2670,2,2,2,2,5,4,2,4,4,4,3,5,4,5,0,0,satisfied,No,No,3.43,Neutral
128743,Male,Loyal ,52,Business ,Business,2402,1,1,1,1,2,2,2,3,2,3,5,2,3,2,0,23,satisfied,No,Yes,2.14,Neutral
127952,Female,Loyal ,40,Business ,Business,1999,4,4,4,4,5,3,5,4,4,4,4,3,4,5,3,0,satisfied,Yes,No,4.07,Satisfied
72771,Male,Loyal ,53,Business ,Business,1748,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,0,satisfied,No,No,3.93,Neutral
49089,Male,Loyal ,45,Business ,Business,3979,1,1,1,1,4,3,1,4,4,4,4,5,4,1,0,0,satisfied,No,No,2.71,Neutral
98159,Male,Loyal ,37,Business ,Business,162,2,2,2,2,2,3,4,3,3,3,2,1,3,2,0,11,neutral or dissatisfied,No,Yes,2.43,Neutral
101468,Male,Loyal ,41,Business ,Business,345,4,4,4,4,5,4,5,4,4,4,4,3,4,4,0,0,satisfied,No,No,4.07,Satisfied
26510,Female,Loyal ,30,Personal ,Eco,829,1,5,1,5,2,1,3,2,5,4,5,3,5,2,5,0,neutral or dissatisfied,Yes,No,3.14,Neutral
44273,Female,Loyal ,45,Business ,Eco Plus,222,2,2,2,2,3,2,2,2,2,2,2,3,2,4,28,21,satisfied,Yes,Yes,2.29,Neutral
1542,Male,Loyal ,32,Business ,Business,3443,1,4,1,4,1,1,1,1,4,4,4,1,4,1,36,31,neutral or dissatisfied,Yes,Yes,2.29,Neutral
79284,Male,Loyal ,46,Business ,Business,2248,2,2,2,2,3,5,5,1,1,2,1,3,1,4,0,33,satisfied,No,Yes,2.43,Neutral
62179,Female,Loyal ,59,Business ,Business,2565,3,3,3,3,5,3,4,5,5,4,5,5,5,3,0,4,satisfied,No,Yes,4.00,Satisfied
30452,Female,Loyal ,43,Business ,Eco,991,2,1,4,4,5,3,2,2,2,2,2,1,2,2,55,42,satisfied,Yes,Yes,2.43,Neutral
7514,Female,Disloyal ,23,Business ,Eco,762,3,3,3,1,2,3,2,2,5,2,4,5,5,2,0,0,neutral or dissatisfied,No,No,3.00,Neutral
72241,Male,Loyal ,25,Business ,Business,3715,4,4,4,4,4,5,4,4,5,5,4,5,5,4,0,0,satisfied,No,No,4.36,Satisfied
77483,Male,Disloyal ,29,Business ,Business,1195,4,4,4,3,2,4,1,2,3,2,5,4,4,2,5,14,satisfied,Yes,Yes,3.14,Neutral
46299,Male,Loyal ,59,Personal ,Eco,533,1,4,1,3,5,1,5,5,4,4,5,5,5,5,0,0,neutral or dissatisfied,No,No,3.79,Neutral
109910,Female,Loyal ,56,Business ,Business,652,2,1,4,4,3,4,3,2,2,2,2,4,2,3,65,49,neutral or dissatisfied,Yes,Yes,2.71,Neutral
34890,Female,Disloyal ,37,Business ,Business,187,1,1,1,5,3,1,2,3,3,4,5,3,5,3,0,0,neutral or dissatisfied,No,No,2.86,Neutral
79215,Male,Loyal ,58,Personal ,Eco,1990,2,3,2,3,3,2,3,3,1,2,3,2,3,3,0,0,neutral or dissatisfied,No,No,2.50,Neutral
19534,Male,Disloyal ,22,Business ,Eco,160,2,5,2,1,1,2,1,1,1,2,4,3,2,1,29,22,neutral or dissatisfied,Yes,Yes,2.00,Neutral
84356,Female,Disloyal ,10,Business ,Eco,606,4,1,4,3,3,4,3,3,2,1,3,1,4,3,0,25,neutral or dissatisfied,No,Yes,2.79,Neutral
19558,Female,Disloyal ,55,Business ,Eco,212,3,4,3,3,2,3,2,2,1,1,3,1,4,2,0,0,neutral or dissatisfied,No,No,2.43,Neutral
41776,Female,Loyal ,64,Personal ,Eco Plus,872,1,2,2,3,1,4,3,5,5,2,1,4,5,2,9,0,neutral or dissatisfied,Yes,No,2.86,Neutral
3823,Male,Loyal ,43,Business ,Business,3862,3,5,5,5,1,4,3,3,3,3,3,2,3,4,0,6,neutral or dissatisfied,No,Yes,3.36,Neutral
122088,Male,Loyal ,11,Personal ,Eco,130,2,5,2,1,2,2,2,2,3,5,4,3,4,2,0,0,neutral or dissatisfied,No,No,2.79,Neutral
16015,Female,Loyal ,46,Personal ,Eco,853,0,4,0,2,5,4,5,5,5,0,1,3,5,5,0,0,satisfied,No,No,3.14,Neutral
108642,Female,Loyal ,37,Personal ,Eco,528,3,5,5,2,5,5,5,5,4,1,1,4,3,5,8,0,neutral or dissatisfied,Yes,No,3.79,Neutral
96799,Female,Disloyal ,26,Business ,Business,488,2,0,2,3,3,2,3,3,5,3,4,5,5,3,0,0,neutral or dissatisfied,No,No,3.07,Neutral
14008,Male,Loyal ,55,Personal ,Eco,615,2,5,2,5,2,2,2,3,4,5,5,2,4,2,207,178,neutral or dissatisfied,Yes,Yes,3.21,Neutral
36389,Female,Loyal ,18,Business ,Eco Plus,200,3,5,5,5,3,3,1,3,2,4,4,3,3,3,0,0,neutral or dissatisfied,No,No,3.36,Neutral
122241,Male,Loyal ,48,Business ,Business,1791,1,1,1,1,5,4,4,5,5,5,5,3,5,4,9,0,satisfied,Yes,No,3.50,Neutral
7856,Male,Loyal ,33,Personal ,Eco,1005,5,5,5,2,2,5,2,2,3,2,5,4,5,2,0,0,satisfied,No,No,3.50,Neutral
65611,Male,Loyal ,32,Business ,Business,3273,3,2,3,3,3,3,3,3,3,3,3,1,4,3,17,13,neutral or dissatisfied,Yes,Yes,2.86,Neutral
94466,Female,Disloyal ,24,Business ,Eco,189,3,5,3,5,4,3,4,4,3,5,4,4,5,4,25,19,neutral or dissatisfied,Yes,Yes,4.00,Satisfied
2280,Male,Loyal ,46,Business ,Business,2603,4,4,4,4,5,5,4,4,4,4,4,4,4,5,0,0,satisfied,No,No,4.21,Satisfied
42500,Female,Disloyal ,43,Business ,Eco,541,3,0,3,3,2,3,2,2,1,5,4,3,3,2,0,0,neutral or dissatisfied,No,No,2.57,Neutral
25572,Male,Loyal ,43,Business ,Business,1639,1,1,1,1,2,2,3,5,5,5,5,1,5,1,12,0,satisfied,Yes,No,2.71,Neutral
112324,Female,Loyal ,50,Business ,Business,2479,1,5,5,5,2,4,3,1,1,1,1,3,1,1,114,86,neutral or dissatisfied,Yes,Yes,2.43,Neutral
20903,Female,Loyal ,58,Personal ,Business,721,4,2,4,3,4,4,5,2,1,2,4,5,3,5,201,209,satisfied,Yes,Yes,3.43,Neutral
107195,Male,Loyal ,20,Personal ,Eco,402,2,3,2,3,2,2,2,2,3,4,4,1,3,2,15,9,neutral or dissatisfied,Yes,Yes,2.50,Neutral
34263,Female,Loyal ,44,Business ,Business,3540,1,1,1,1,2,3,1,5,5,5,5,1,5,4,0,0,satisfied,No,No,2.86,Neutral
117789,Female,Disloyal ,22,Business ,Eco,328,2,5,2,2,4,2,4,4,4,4,4,5,5,4,10,9,neutral or dissatisfied,Yes,Yes,3.64,Neutral
89496,Male,Loyal ,29,Business ,Business,3725,3,5,5,5,3,3,3,3,4,2,3,1,3,3,21,8,neutral or dissatisfied,Yes,Yes,3.29,Neutral
64571,Male,Loyal ,41,Business ,Business,190,1,1,1,1,5,4,4,4,4,4,5,4,4,5,6,18,satisfied,Yes,Yes,3.36,Neutral
70969,Female,Loyal ,25,Personal ,Business,978,4,4,3,2,1,3,1,1,4,2,5,4,5,1,29,55,neutral or dissatisfied,Yes,Yes,2.86,Neutral
3149,Female,Loyal ,37,Business ,Business,2915,4,4,4,4,1,4,4,2,2,1,4,1,2,1,0,0,neutral or dissatisfied,No,No,2.71,Neutral
47838,Male,Loyal ,56,Business ,Eco,412,3,3,5,5,3,3,3,3,2,5,4,3,3,3,0,0,neutral or dissatisfied,No,No,3.43,Neutral
53023,Male,Loyal ,51,Business ,Eco,1190,2,4,4,4,2,2,2,2,3,4,2,4,2,2,12,25,neutral or dissatisfied,Yes,Yes,2.79,Neutral
53856,Female,Loyal ,36,Business ,Eco,191,4,2,2,2,4,3,4,4,1,2,2,4,3,4,0,0,neutral or dissatisfied,No,No,2.93,Neutral
23331,Male,Loyal ,29,Personal ,Eco,456,5,3,5,4,5,5,2,5,2,3,4,1,4,5,14,53,satisfied,Yes,Yes,3.79,Neutral
61036,Male,Loyal ,33,Personal ,Business,1703,1,4,1,3,1,1,1,1,3,2,4,4,3,1,0,0,neutral or dissatisfied,No,No,2.14,Neutral
81110,Male,Disloyal ,24,Business ,Eco,991,1,1,1,3,5,1,5,5,5,4,4,4,5,5,0,0,neutral or dissatisfied,No,No,3.50,Neutral
43559,Male,Loyal ,45,Business ,Eco,637,5,5,4,4,5,5,5,5,5,4,3,2,3,5,0,0,satisfied,No,No,4.29,Satisfied
83768,Female,Loyal ,47,Personal ,Eco,926,2,4,2,4,2,5,4,2,2,2,2,3,2,5,0,1,neutral or dissatisfied,No,Yes,2.93,Neutral
102411,Male,Loyal ,19,Personal ,Eco,236,2,4,0,1,4,0,3,4,4,3,5,5,4,4,0,0,neutral or dissatisfied,No,No,3.07,Neutral
83487,Female,Loyal ,30,Business ,Business,3029,3,1,1,1,3,3,3,3,4,4,4,2,3,3,16,13,neutral or dissatisfied,Yes,Yes,2.71,Neutral
446,Male,Loyal ,46,Business ,Business,2978,0,5,0,2,3,4,4,3,3,3,3,3,3,4,0,0,satisfied,No,No,2.86,Neutral
59375,Female,Disloyal ,38,Business ,Eco,949,4,4,4,3,4,4,4,4,4,2,1,3,1,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
4337,Female,Loyal ,53,Business ,Business,1814,1,1,1,1,4,4,5,5,5,5,5,4,5,5,19,31,satisfied,Yes,Yes,3.64,Neutral
11187,Male,Loyal ,59,Personal ,Eco,224,2,4,2,3,2,2,2,2,1,1,4,3,3,2,0,2,neutral or dissatisfied,No,Yes,2.36,Neutral
27502,Female,Loyal ,72,Business ,Business,2170,4,2,1,2,2,3,3,4,4,4,4,1,4,1,46,41,neutral or dissatisfied,Yes,Yes,2.79,Neutral
52206,Female,Disloyal ,34,Business ,Eco,751,3,3,3,2,5,3,5,5,3,1,5,1,3,5,0,2,neutral or dissatisfied,No,Yes,3.36,Neutral
45077,Female,Loyal ,34,Business ,Business,1579,3,4,4,4,5,4,4,3,3,3,3,4,3,2,0,0,neutral or dissatisfied,No,No,3.50,Neutral
31284,Female,Loyal ,20,Personal ,Eco,533,2,5,2,3,2,2,2,2,3,4,4,4,5,2,36,39,neutral or dissatisfied,Yes,Yes,3.00,Neutral
90170,Male,Loyal ,10,Personal ,Eco,1084,3,4,3,1,5,3,5,5,3,2,4,5,4,5,0,0,neutral or dissatisfied,No,No,3.71,Neutral
118275,Male,Loyal ,45,Business ,Business,2405,1,1,1,1,3,5,5,5,5,5,5,4,5,3,10,2,satisfied,Yes,Yes,3.50,Neutral
100545,Male,Loyal ,39,Business ,Business,580,4,4,2,4,5,4,4,5,5,5,5,3,5,5,22,3,satisfied,Yes,Yes,4.29,Satisfied
4008,Female,Loyal ,65,Business ,Business,479,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,satisfied,No,No,3.57,Neutral
73273,Female,Loyal ,56,Business ,Business,1012,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,2,satisfied,No,Yes,4.50,Satisfied
4666,Female,Loyal ,66,Business ,Business,3700,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,5,satisfied,No,Yes,3.71,Neutral
124540,Female,Loyal ,35,Business ,Business,2372,2,4,4,4,3,3,4,2,2,2,2,1,2,3,0,0,neutral or dissatisfied,No,No,2.71,Neutral
118041,Female,Loyal ,29,Business ,Business,1262,3,3,3,3,4,4,4,4,4,4,5,5,4,4,0,0,satisfied,No,No,3.86,Neutral
59153,Male,Loyal ,57,Business ,Business,1726,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0,0,satisfied,No,No,4.29,Satisfied
82267,Female,Loyal ,36,Business ,Business,1481,3,3,3,3,5,4,4,5,5,5,5,5,5,3,1,0,satisfied,Yes,No,4.14,Satisfied
85180,Male,Loyal ,29,Business ,Business,1282,4,4,4,4,5,5,5,5,3,4,4,3,4,5,0,0,satisfied,No,No,4.21,Satisfied
95978,Male,Disloyal ,21,Business ,Eco,1069,1,2,2,4,4,2,4,4,4,4,4,4,4,4,32,26,neutral or dissatisfied,Yes,Yes,3.36,Neutral
4155,Male,Disloyal ,26,Business ,Eco,427,2,2,2,3,1,2,1,1,2,5,3,3,3,1,0,0,neutral or dissatisfied,No,No,2.21,Neutral
33649,Male,Loyal ,9,Personal ,Eco,474,3,2,5,2,2,5,2,2,4,3,3,1,2,2,0,0,neutral or dissatisfied,No,No,2.71,Neutral
84392,Female,Disloyal ,9,Business ,Eco,591,5,4,5,2,5,5,1,5,3,5,5,4,4,5,0,0,satisfied,No,No,4.14,Satisfied
95271,Female,Loyal ,16,Personal ,Eco,192,1,3,1,1,4,1,4,4,3,3,3,5,2,4,24,12,neutral or dissatisfied,Yes,Yes,2.79,Neutral
63853,Female,Loyal ,54,Business ,Business,3725,4,4,1,4,5,5,5,4,4,4,4,3,4,4,8,4,satisfied,Yes,Yes,3.93,Neutral
77446,Female,Loyal ,40,Business ,Business,107,0,5,0,5,4,4,4,3,3,3,3,3,3,3,0,0,satisfied,No,No,3.07,Neutral
63574,Male,Loyal ,16,Personal ,Eco Plus,1737,3,3,3,4,1,3,1,1,4,2,4,2,3,1,0,0,neutral or dissatisfied,No,No,2.50,Neutral
42659,Male,Loyal ,25,Business ,Business,3428,4,4,2,4,5,4,5,5,3,4,3,5,2,5,20,3,satisfied,Yes,Yes,3.93,Neutral
50772,Male,Loyal ,34,Personal ,Eco,373,4,3,4,4,3,4,3,3,3,5,4,1,4,3,7,0,neutral or dissatisfied,Yes,No,3.43,Neutral
85367,Female,Loyal ,25,Personal ,Eco Plus,689,2,1,2,4,4,2,3,4,1,3,4,1,4,4,0,5,neutral or dissatisfied,No,Yes,2.79,Neutral
20801,Male,Loyal ,42,Business ,Eco,508,5,4,4,4,5,5,5,5,4,2,1,3,1,5,54,46,satisfied,Yes,Yes,3.79,Neutral
5627,Male,Loyal ,43,Personal ,Eco,624,3,1,4,3,5,4,2,5,1,1,3,2,3,5,0,0,neutral or dissatisfied,No,No,3.00,Neutral
121591,Male,Loyal ,7,Personal ,Eco,912,4,2,4,4,3,4,3,3,2,2,3,3,3,3,0,0,satisfied,No,No,3.07,Neutral
82350,Female,Loyal ,47,Business ,Business,3722,3,3,3,3,5,5,4,4,4,4,4,3,4,4,0,0,satisfied,No,No,3.79,Neutral
45748,Female,Disloyal ,23,Business ,Eco,391,4,0,4,3,2,4,4,2,5,4,3,1,1,2,0,0,neutral or dissatisfied,No,No,2.79,Neutral
30222,Female,Disloyal ,34,Business ,Eco,1109,1,0,0,1,5,0,5,5,2,1,2,2,2,5,16,8,neutral or dissatisfied,Yes,Yes,2.21,Neutral
110187,Female,Loyal ,48,Personal ,Eco,882,3,4,3,4,1,4,4,5,5,3,5,5,5,2,20,8,neutral or dissatisfied,Yes,Yes,3.79,Neutral
24075,Female,Loyal ,44,Business ,Business,866,2,5,2,2,5,3,2,2,2,2,2,1,2,3,27,35,neutral or dissatisfied,Yes,Yes,2.50,Neutral
79986,Female,Loyal ,50,Personal ,Eco,1035,4,5,4,2,5,4,4,3,3,4,4,4,3,5,0,8,neutral or dissatisfied,No,Yes,3.86,Neutral
77486,Male,Loyal ,51,Business ,Business,1086,4,4,4,4,2,5,4,5,5,5,5,4,5,4,9,0,satisfied,Yes,No,4.29,Satisfied
93208,Female,Loyal ,41,Personal ,Eco,1756,2,4,2,4,2,2,2,2,2,2,3,2,3,2,14,13,neutral or dissatisfied,Yes,Yes,2.43,Neutral
65733,Female,Loyal ,38,Business ,Business,1061,1,5,4,5,2,3,3,1,1,1,1,4,1,3,1,0,neutral or dissatisfied,Yes,No,2.50,Neutral
13183,Male,Loyal ,34,Business ,Eco,542,5,1,1,1,5,4,5,5,4,4,3,1,4,5,119,119,satisfied,Yes,Yes,3.43,Neutral
121504,Female,Loyal ,60,Personal ,Eco Plus,331,4,2,4,2,2,2,2,5,5,4,1,4,5,2,0,0,neutral or dissatisfied,No,No,3.14,Neutral
5239,Female,Loyal ,39,Business ,Business,295,3,3,3,3,5,4,4,5,5,5,5,3,5,4,0,10,satisfied,No,Yes,4.07,Satisfied
20385,Male,Loyal ,56,Personal ,Eco Plus,287,4,5,4,4,2,4,2,2,5,5,5,5,4,2,4,0,neutral or dissatisfied,Yes,No,3.79,Neutral
40204,Female,Disloyal ,33,Business ,Eco,436,3,1,3,2,5,3,3,5,2,1,2,4,2,5,19,29,neutral or dissatisfied,Yes,Yes,2.93,Neutral
105786,Male,Loyal ,27,Personal ,Eco,787,4,4,4,5,3,4,5,3,4,2,4,5,5,3,67,87,neutral or dissatisfied,Yes,Yes,3.93,Neutral
78084,Male,Loyal ,18,Personal ,Eco Plus,214,1,0,1,4,2,1,2,2,1,2,4,1,4,2,3,25,neutral or dissatisfied,Yes,Yes,1.93,Dissatisfied
3259,Male,Loyal ,44,Business ,Business,425,3,5,5,5,5,3,4,3,3,4,3,4,3,3,0,0,neutral or dissatisfied,No,No,3.79,Neutral
89306,Male,Loyal ,24,Personal ,Eco,453,3,4,3,2,1,3,1,1,4,3,4,4,5,1,19,22,neutral or dissatisfied,Yes,Yes,2.79,Neutral
49763,Male,Loyal ,54,Business ,Eco,158,5,4,4,4,5,5,5,5,4,4,2,2,4,5,0,2,satisfied,No,Yes,4.14,Satisfied
89852,Male,Loyal ,60,Business ,Business,1416,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0,satisfied,No,No,4.07,Satisfied
