Passenger_ID,Gender,Age,Online_Booking,Online_Boarding,CheckIn_Service,Dep_Arr_Time_Convenient,Gate_Location,Baggage_Handling,Onboard_Service,Seat_Comfort,Leg_Room,Cleanliness,Food_Drink,Inflight_Entertainment,Inflight_WiFi,Inflight_Service,Avg_Sat_Score,Customer_Sat
65211,Male,33,1,5,4,1,1,4,3,5,2,5,5,5,1,5,3.36,Neutral
97629,Female,22,4,4,4,3,4,5,5,4,3,4,4,4,4,4,4.00,Satisfied
49667,Female,35,4,3,1,4,4,3,1,3,4,3,3,3,3,4,3.07,Neutral
95288,Female,61,1,3,1,4,4,3,3,3,1,2,5,3,1,3,2.64,Neutral
49625,Male,50,1,5,2,1,1,3,4,5,5,5,5,5,5,1,3.43,Neutral
28919,Female,31,4,3,4,4,4,4,1,3,1,3,3,3,3,3,3.07,Neutral
43001,Male,24,5,5,4,5,4,2,3,1,2,1,1,1,5,1,2.86,Neutral
55563,Male,34,2,2,5,0,5,5,5,2,3,2,2,2,2,5,3.00,Neutral
124862,Male,41,2,5,5,2,2,5,5,4,5,5,5,5,2,5,4.07,Satisfied
117371,Male,46,3,4,3,2,2,5,5,4,5,3,5,5,2,5,3.79,Neutral
94349,Male,37,4,4,4,1,1,4,4,5,4,5,3,4,1,4,3.43,Neutral
38954,Female,62,3,3,3,3,3,3,4,1,5,1,1,1,3,3,2.64,Neutral
12531,Male,45,2,2,1,2,4,5,4,1,4,2,2,2,2,1,2.43,Neutral
43780,Female,19,2,2,5,5,4,5,5,4,3,4,4,4,2,5,3.86,Neutral
116094,Male,32,2,2,3,2,2,3,4,3,1,3,3,3,2,3,2.57,Neutral
27507,Female,33,1,5,4,1,1,5,5,5,5,3,5,5,1,5,3.64,Neutral
41602,Male,36,4,4,3,5,5,3,3,1,5,1,1,1,4,5,3.21,Neutral
87971,Male,44,5,5,5,5,1,4,3,5,3,4,4,4,5,4,4.07,Satisfied
63083,Female,25,4,4,3,4,2,4,5,3,3,4,4,4,4,4,3.71,Neutral
51674,Female,12,1,1,4,0,3,1,5,4,5,4,4,4,1,3,2.86,Neutral
84417,Male,8,1,1,5,4,2,5,3,3,2,3,3,3,1,4,2.86,Neutral
50771,Male,18,4,4,3,4,2,4,5,5,3,5,5,5,4,4,4.07,Satisfied
22502,Female,8,2,2,4,4,1,5,5,1,3,1,1,1,2,4,2.57,Neutral
22569,Male,38,4,2,1,4,4,5,5,5,5,3,4,5,4,5,4.00,Satisfied
113650,Female,62,0,4,5,5,5,4,4,2,0,5,4,4,4,4,3.57,Neutral
86644,Female,24,2,2,5,0,3,4,4,3,3,3,3,3,1,4,2.86,Neutral
18628,Male,50,1,1,1,2,3,4,3,5,4,5,5,5,1,3,3.07,Neutral
106178,Female,16,3,3,5,5,4,5,4,5,2,5,5,5,2,4,4.07,Satisfied
77392,Male,17,3,3,3,4,4,4,5,2,5,2,2,2,3,5,3.36,Neutral
125077,Male,41,1,5,3,1,1,4,4,4,4,3,4,4,1,4,3.07,Neutral
27352,Male,35,1,3,1,1,1,2,2,3,2,3,3,2,2,2,2.00,Neutral
50419,Male,24,4,4,1,0,4,3,2,3,1,3,3,3,5,1,2.64,Neutral
4105,Female,24,5,4,3,2,2,5,5,4,3,4,4,4,2,4,3.64,Neutral
117726,Female,41,2,3,1,2,2,4,3,2,4,2,2,2,3,3,2.50,Neutral
18542,Female,59,1,3,4,1,1,3,3,4,3,4,1,3,3,3,2.64,Neutral
26927,Male,31,1,1,4,3,4,3,3,1,4,3,3,3,1,3,2.64,Neutral
26334,Male,27,1,4,5,1,1,3,2,4,4,4,4,4,1,2,2.86,Neutral
62770,Male,13,3,3,2,3,4,3,1,1,2,1,1,1,3,4,2.29,Neutral
12627,Male,58,1,5,5,1,1,3,3,5,4,4,3,3,1,3,3.00,Neutral
11805,Female,7,3,3,5,3,3,2,5,5,2,5,5,5,3,4,3.79,Neutral
52352,Male,54,1,1,4,5,3,4,4,3,4,3,3,3,1,5,3.14,Neutral
128102,Male,39,3,4,4,3,3,5,2,4,4,4,4,3,3,4,3.57,Neutral
22263,Female,41,1,1,2,1,1,5,5,3,4,2,2,5,1,5,2.71,Neutral
85070,Female,55,2,4,5,2,2,4,4,4,4,3,3,4,2,4,3.36,Neutral
112297,Male,56,3,3,5,3,3,1,1,5,2,4,4,1,3,1,2.79,Neutral
58905,Male,29,3,3,2,3,3,4,3,4,2,4,4,4,3,4,3.29,Neutral
59218,Male,57,1,1,5,5,5,5,3,4,5,4,4,4,1,5,3.71,Neutral
113778,Female,57,4,4,5,4,1,4,4,4,4,4,5,4,4,4,3.93,Neutral
47197,Female,52,1,3,2,1,1,2,2,4,2,1,3,2,2,2,2.00,Neutral
55995,Female,27,3,5,5,3,3,4,5,5,4,5,4,4,3,3,4.00,Satisfied
117318,Male,64,2,2,2,4,3,3,1,2,2,2,2,2,2,4,2.36,Neutral
7082,Female,58,3,2,1,3,3,2,2,2,2,1,4,2,2,2,2.21,Neutral
30611,Male,54,3,3,5,4,3,5,3,3,2,3,3,3,3,5,3.43,Neutral
70152,Female,19,3,3,1,2,4,2,4,1,2,1,1,1,3,4,2.29,Neutral
57849,Male,41,1,5,4,1,1,4,4,5,4,4,5,4,1,4,3.36,Neutral
44690,Female,15,4,4,1,0,4,5,4,3,2,3,3,3,4,5,3.21,Neutral
69986,Male,35,4,4,1,2,2,3,3,4,3,2,2,3,3,3,2.79,Neutral
114532,Male,35,5,5,4,5,5,3,4,4,5,4,2,4,1,4,3.93,Neutral
102612,Female,41,1,5,3,1,1,4,4,5,4,5,4,4,1,4,3.29,Neutral
128165,Male,27,1,5,4,1,1,5,4,4,2,4,4,4,1,5,3.21,Neutral
97886,Female,59,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4.07,Satisfied
75079,Female,33,5,3,3,1,1,3,4,3,1,3,3,3,3,2,2.71,Neutral
91468,Female,40,4,1,3,5,5,4,4,1,4,1,1,1,1,3,2.71,Neutral
64839,Male,40,3,5,5,3,3,5,5,5,5,3,4,5,3,5,4.21,Satisfied
4806,Female,62,3,4,4,5,3,1,1,5,3,3,5,1,3,1,3.00,Neutral
70458,Female,41,4,4,5,4,4,4,4,5,4,5,3,4,4,4,4.14,Satisfied
118659,Male,19,5,4,3,5,5,4,4,4,5,4,4,4,5,5,4.36,Satisfied
58255,Male,60,1,4,3,1,1,4,4,5,4,5,2,4,1,4,3.07,Neutral
23649,Male,21,3,3,5,0,4,5,3,4,5,3,3,3,3,5,3.50,Neutral
22169,Male,25,5,2,2,5,5,4,1,1,3,2,2,2,2,3,2.79,Neutral
21139,Male,26,1,1,4,3,3,4,4,4,5,4,4,4,1,4,3.29,Neutral
20698,Male,22,5,5,1,5,5,2,4,5,2,5,5,5,5,4,4.14,Satisfied
75810,Male,27,4,5,5,4,4,5,4,4,4,4,4,4,4,5,4.29,Satisfied
45650,Female,8,1,1,1,3,2,2,4,1,1,1,1,1,1,5,1.79,Dissatisfied
45714,Female,12,2,2,3,2,4,4,4,5,2,3,3,3,2,3,3.00,Neutral
102089,Male,44,5,4,3,5,5,4,4,4,4,3,2,4,5,4,4.00,Satisfied
128709,Male,26,2,5,3,2,2,4,4,5,3,5,5,5,2,4,3.64,Neutral
11560,Female,59,3,5,5,1,1,4,4,4,4,5,5,4,1,4,3.57,Neutral
95077,Female,25,3,3,5,4,3,5,5,2,5,2,2,2,3,4,3.43,Neutral
73749,Male,54,3,3,3,2,4,3,3,2,5,2,2,2,3,4,2.93,Neutral
48963,Male,61,1,2,5,1,1,3,4,2,4,3,3,4,1,4,2.71,Neutral
98846,Male,52,2,4,4,5,5,2,2,4,2,4,4,2,5,2,3.36,Neutral
109834,Female,23,4,4,4,1,1,4,5,4,3,4,4,4,1,4,3.36,Neutral
48910,Female,23,5,5,5,0,4,5,5,1,4,2,2,2,5,1,3.29,Neutral
3395,Female,57,5,4,2,2,5,2,2,3,2,4,4,2,2,2,2.93,Neutral
116438,Female,19,1,1,2,2,4,4,2,4,3,4,4,4,1,3,2.79,Neutral
118753,Male,37,0,0,3,4,4,3,1,5,3,5,5,5,0,3,2.93,Neutral
83078,Female,59,5,5,3,1,1,5,5,1,5,4,5,5,1,5,3.64,Neutral
20989,Male,30,1,1,3,4,4,3,1,3,1,3,3,3,1,1,2.29,Neutral
113733,Female,53,5,5,5,5,2,2,2,4,5,3,5,2,3,2,3.57,Neutral
68651,Female,55,4,5,4,4,2,4,5,1,3,1,1,1,5,5,3.21,Neutral
15892,Female,30,0,0,2,0,1,4,4,5,1,5,5,5,0,4,2.57,Neutral
8597,Female,50,3,4,1,4,4,3,3,4,3,4,4,3,3,3,3.29,Neutral
23114,Male,49,4,4,3,4,4,5,5,3,5,1,4,5,4,5,4.00,Satisfied
96285,Male,17,4,4,4,4,2,5,3,5,5,5,5,5,4,4,4.21,Satisfied
38214,Male,54,3,5,1,3,3,3,4,5,5,5,5,5,5,3,3.93,Neutral
8233,Male,24,5,5,4,4,3,3,5,2,5,2,2,2,5,5,3.71,Neutral
108143,Female,50,3,3,1,3,4,4,2,2,1,2,2,2,3,3,2.50,Neutral
2449,Male,21,1,1,1,3,1,1,4,1,2,1,1,1,1,2,1.50,Dissatisfied
111380,Male,43,3,3,3,3,3,2,4,3,2,3,3,3,3,3,2.93,Neutral
39733,Male,50,5,5,1,5,3,4,1,4,3,4,4,4,5,1,3.50,Neutral
95354,Male,14,4,4,3,3,4,4,1,3,4,3,3,3,4,3,3.29,Neutral
70242,Female,60,4,5,3,4,4,5,5,4,5,5,3,5,4,5,4.36,Satisfied
95447,Female,57,4,4,3,4,3,5,3,2,2,2,2,2,4,5,3.21,Neutral
57506,Female,22,5,5,5,5,3,5,5,5,4,5,5,5,5,5,4.79,Satisfied
26988,Male,36,3,4,5,3,3,4,5,4,4,4,4,4,4,5,4.00,Satisfied
38503,Male,32,5,4,5,5,5,4,4,4,4,4,4,4,5,1,4.14,Satisfied
56274,Female,51,4,2,1,4,4,2,2,3,2,3,3,2,2,2,2.57,Neutral
81759,Female,49,1,5,3,1,1,4,4,4,4,3,5,4,1,4,3.14,Neutral
87074,Male,59,2,4,3,2,2,4,4,5,4,3,3,4,2,4,3.29,Neutral
63305,Male,28,4,3,4,4,4,2,4,3,5,3,3,3,3,1,3.29,Neutral
117490,Male,51,3,2,3,3,3,4,1,3,4,3,3,3,2,3,2.86,Neutral
87931,Male,67,2,5,4,2,2,4,4,4,4,3,2,4,2,4,3.29,Neutral
68220,Male,72,4,4,4,4,4,4,4,3,4,3,2,4,4,4,3.71,Neutral
12202,Male,27,0,0,3,0,3,4,5,2,4,2,2,2,0,4,2.21,Neutral
24359,Male,36,1,5,4,1,1,5,2,5,2,5,5,5,5,5,3.64,Neutral
80121,Female,51,5,4,4,3,3,5,2,4,4,4,4,4,3,5,3.86,Neutral
57797,Male,41,2,4,5,2,2,5,5,4,5,3,4,5,2,5,3.79,Neutral
107457,Male,58,1,1,3,4,3,5,3,3,5,2,2,2,1,5,2.86,Neutral
109351,Female,40,4,2,3,4,4,2,2,3,2,2,2,2,2,2,2.57,Neutral
56045,Female,44,2,3,3,2,4,3,5,3,4,3,2,3,2,4,3.07,Neutral
102519,Female,23,3,3,3,4,3,5,4,4,4,4,4,4,3,5,3.79,Neutral
122573,Female,48,4,4,5,4,4,5,5,4,5,5,3,5,4,5,4.43,Satisfied
50838,Female,7,3,3,3,0,3,5,3,5,2,5,5,5,3,4,3.50,Neutral
70772,Male,56,3,5,5,3,3,5,5,4,5,3,2,5,3,5,4.00,Satisfied
47180,Male,18,5,5,4,5,5,1,4,5,3,5,5,5,5,5,4.43,Satisfied
92693,Female,38,2,2,4,1,4,3,1,2,4,2,2,2,1,3,2.36,Neutral
60448,Male,56,4,4,5,4,4,4,4,5,5,3,3,4,4,4,4.07,Satisfied
96417,Female,33,1,1,2,4,4,2,2,3,4,3,3,3,2,3,2.64,Neutral
58808,Male,49,1,1,1,4,2,3,4,4,3,4,4,4,2,4,2.93,Neutral
12628,Female,42,2,2,3,2,2,4,4,1,2,1,1,1,2,4,2.21,Neutral
91581,Female,54,3,5,4,4,5,3,3,4,3,4,2,3,3,3,3.50,Neutral
60702,Female,29,4,2,2,4,4,3,3,2,1,2,2,2,2,1,2.43,Neutral
40006,Male,40,1,1,1,5,1,5,5,3,5,4,4,5,1,5,3.29,Neutral
71016,Male,38,1,4,4,1,1,3,3,4,3,1,4,3,3,3,2.71,Neutral
97043,Male,14,3,3,5,4,3,3,4,5,3,5,5,5,3,4,3.93,Neutral
94991,Male,60,3,3,5,5,2,4,5,4,3,4,4,4,3,5,3.86,Neutral
81099,Female,48,4,4,5,4,4,5,5,5,5,5,3,5,4,5,4.50,Satisfied
88825,Male,38,4,4,2,1,4,2,1,4,2,4,4,4,4,2,3.00,Neutral
42129,Female,38,4,4,1,4,4,4,5,4,5,5,5,5,4,2,4.00,Satisfied
53033,Female,44,2,4,1,2,2,3,3,4,3,4,1,3,3,3,2.71,Neutral
35832,Female,28,1,3,5,1,1,3,5,3,1,3,3,3,1,5,2.71,Neutral
126973,Male,61,4,4,2,4,4,1,1,4,1,2,3,1,1,1,2.36,Neutral
39619,Male,62,2,2,4,5,1,5,5,3,3,3,3,3,2,4,3.21,Neutral
119687,Female,51,3,4,4,2,2,5,5,5,5,4,3,5,2,5,3.86,Neutral
122008,Male,45,0,4,5,4,4,1,1,4,1,3,2,1,0,1,2.21,Neutral
116001,Female,58,3,5,5,4,3,5,5,1,3,1,2,5,3,5,3.57,Neutral
2938,Female,42,3,5,5,3,3,5,5,5,5,5,4,5,3,5,4.36,Satisfied
108720,Female,24,5,4,4,4,5,5,3,5,2,5,5,5,5,4,4.36,Satisfied
56732,Male,70,3,3,2,2,4,3,3,2,5,2,2,2,4,3,2.86,Neutral
24450,Male,32,2,5,1,5,2,1,1,5,5,5,5,5,2,1,3.21,Neutral
9225,Female,80,5,3,4,5,5,2,1,4,1,3,2,1,2,1,2.79,Neutral
25335,Male,34,0,0,5,4,3,4,4,4,3,4,4,4,0,4,3.07,Neutral
6960,Male,52,1,4,4,1,1,4,4,5,4,5,4,4,1,4,3.29,Neutral
46371,Male,13,5,3,2,5,5,3,2,4,2,3,3,3,3,4,3.36,Neutral
15987,Female,27,5,4,2,5,5,5,1,4,2,4,4,4,5,4,3.86,Neutral
21398,Male,36,3,3,2,0,2,1,1,4,2,4,4,4,2,4,2.57,Neutral
59437,Female,52,5,5,3,5,5,5,5,4,5,5,3,5,5,5,4.64,Satisfied
33296,Female,47,1,5,4,4,4,3,3,4,1,5,5,3,1,3,3.29,Neutral
69997,Female,51,2,3,2,3,3,1,1,4,2,4,1,1,2,1,2.14,Neutral
87230,Male,53,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4.93,Satisfied
90544,Female,57,5,4,3,5,5,4,4,5,4,4,4,4,5,4,4.29,Satisfied
46591,Male,39,5,5,5,1,5,4,5,3,5,2,4,5,5,5,4.21,Satisfied
82002,Female,44,1,1,3,1,4,3,3,1,5,1,1,1,1,3,2.07,Neutral
33456,Male,20,1,1,4,4,3,4,2,1,1,1,1,1,1,3,2.00,Neutral
41005,Female,7,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3.79,Neutral
107985,Male,21,5,5,5,5,3,4,4,1,2,2,2,2,5,4,3.50,Neutral
60910,Male,14,1,1,4,2,4,3,4,1,3,4,4,4,1,3,2.79,Neutral
17696,Male,42,2,2,1,2,1,4,5,2,5,2,2,2,2,1,2.36,Neutral
42716,Male,38,4,5,2,4,4,1,2,5,4,5,5,5,5,5,4.00,Satisfied
120693,Male,21,2,2,4,3,3,3,3,1,2,1,1,1,2,3,2.21,Neutral
22238,Female,25,2,2,5,0,3,4,4,3,4,3,3,3,2,5,3.07,Neutral
9987,Female,15,3,3,3,4,2,4,4,3,3,3,3,3,3,5,3.29,Neutral
12909,Female,59,3,3,3,3,3,5,5,2,4,3,5,5,5,5,3.86,Neutral
35291,Male,25,3,2,1,3,3,4,4,2,5,2,2,2,2,3,2.71,Neutral
75739,Female,31,5,1,3,5,5,4,3,1,3,1,1,1,1,4,2.71,Neutral
50474,Female,30,3,3,1,3,4,4,3,5,1,2,2,2,3,4,2.86,Neutral
116322,Female,42,3,5,1,5,5,2,2,5,3,5,5,2,3,2,3.43,Neutral
19500,Male,43,4,2,2,4,4,1,3,2,3,2,2,2,2,3,2.57,Neutral
64027,Male,51,3,4,3,3,3,4,4,4,4,3,2,4,3,4,3.43,Neutral
65688,Female,23,2,2,3,2,3,3,4,1,3,1,1,1,2,2,2.14,Neutral
120979,Female,45,3,3,3,3,3,3,1,3,2,4,4,4,3,4,3.07,Neutral
30307,Female,62,1,3,3,5,4,1,1,5,1,5,2,1,1,1,2.43,Neutral
63084,Female,70,2,5,4,4,2,2,2,4,2,4,3,2,2,2,2.86,Neutral
107184,Female,34,2,2,3,1,3,4,1,3,4,3,3,3,2,4,2.71,Neutral
119650,Male,29,1,1,3,4,4,3,2,1,2,1,1,1,1,3,2.00,Neutral
9845,Male,53,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3.86,Neutral
113135,Female,40,5,5,5,5,5,5,5,4,4,4,4,4,3,5,4.50,Satisfied
35702,Female,39,4,3,3,2,3,4,5,3,3,3,4,4,4,2,3.36,Neutral
54512,Female,16,3,3,1,3,1,2,1,5,2,3,3,3,3,5,2.71,Neutral
18842,Male,40,3,2,5,3,3,4,4,2,4,4,1,4,3,4,3.29,Neutral
9900,Male,25,2,2,3,0,3,5,5,1,4,1,1,1,2,4,2.43,Neutral
31507,Male,32,4,2,4,4,4,4,2,2,2,2,2,2,2,4,2.86,Neutral
59480,Male,62,2,2,4,2,4,4,4,2,2,2,2,2,2,4,2.71,Neutral
91104,Male,42,2,2,4,5,2,4,4,4,2,4,4,4,3,5,3.50,Neutral
8593,Female,12,2,2,3,4,3,5,4,3,4,3,3,3,2,4,3.21,Neutral
104899,Male,27,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3.64,Neutral
107212,Male,43,2,5,4,2,2,4,4,4,4,5,4,4,2,4,3.57,Neutral
65317,Female,40,3,5,4,3,3,4,4,4,4,3,2,4,3,4,3.57,Neutral
96865,Female,36,1,3,3,4,1,2,2,3,2,3,2,2,2,2,2.29,Neutral
44114,Female,12,3,3,5,3,3,4,3,5,3,5,5,5,3,3,3.79,Neutral
7515,Female,59,3,5,5,3,3,5,5,5,5,5,2,5,3,5,4.21,Satisfied
46486,Female,29,2,4,3,2,2,5,5,3,3,4,4,4,2,2,3.21,Neutral
48322,Male,12,3,3,3,5,5,3,4,3,1,3,3,3,3,3,3.21,Neutral
38789,Male,38,3,3,5,3,1,4,4,2,5,2,2,2,4,4,3.14,Neutral
115679,Male,48,4,3,3,4,4,3,3,3,4,3,3,3,3,4,3.36,Neutral
69552,Female,70,2,1,1,5,5,2,5,1,1,1,1,2,1,1,2.07,Neutral
33329,Male,40,3,3,4,3,2,4,3,5,3,5,5,5,3,4,3.71,Neutral
113690,Male,46,4,4,1,2,3,4,3,1,1,1,1,1,4,3,2.36,Neutral
26825,Female,62,4,5,3,4,4,5,5,1,5,5,2,5,5,5,4.14,Satisfied
90932,Male,30,5,4,1,5,5,1,4,4,5,4,4,4,5,2,3.79,Neutral
37298,Female,48,5,5,2,5,5,4,4,5,4,5,2,4,4,4,4.14,Satisfied
124761,Female,45,1,5,3,1,1,5,5,5,5,5,5,5,1,5,3.71,Neutral
61450,Female,57,2,4,3,2,2,4,4,5,4,3,2,4,2,4,3.21,Neutral
14392,Male,39,4,1,2,5,4,4,1,1,1,1,1,1,1,3,2.14,Neutral
115806,Male,45,0,5,5,0,3,3,3,5,3,3,4,3,0,3,2.86,Neutral
48325,Female,46,2,4,5,4,2,4,4,5,5,3,2,4,2,4,3.57,Neutral
108187,Male,45,3,4,5,3,3,3,3,4,4,4,4,3,3,3,3.50,Neutral
25701,Male,61,2,5,1,2,2,2,1,5,1,5,5,5,5,2,3.07,Neutral
66242,Female,40,2,5,5,5,5,5,2,5,5,5,5,5,5,2,4.36,Satisfied
34296,Male,37,4,3,3,5,3,5,4,3,4,3,4,3,4,5,3.79,Neutral
110550,Female,52,4,4,4,4,4,5,5,5,5,5,4,5,4,5,4.50,Satisfied
123676,Female,25,4,4,2,1,2,2,2,3,3,3,3,3,3,3,2.71,Neutral
79116,Female,31,2,2,2,5,3,3,5,4,5,4,4,4,2,2,3.36,Neutral
102303,Male,51,4,2,1,4,4,3,2,2,5,2,2,2,2,3,2.71,Neutral
74776,Female,26,1,1,3,5,2,5,3,4,3,4,4,4,1,4,3.14,Neutral
114099,Female,67,2,4,4,5,3,4,4,4,3,4,2,5,2,5,3.64,Neutral
109342,Male,42,5,5,5,5,5,5,5,4,5,3,3,5,5,5,4.64,Satisfied
99340,Male,25,2,2,3,2,2,5,5,1,5,1,1,1,2,5,2.64,Neutral
127970,Female,36,5,4,5,5,5,2,2,4,2,4,5,2,5,2,3.71,Neutral
60656,Male,55,1,4,4,1,1,1,1,4,1,3,4,1,1,1,2.00,Neutral
17343,Female,43,4,3,5,4,4,4,4,5,4,1,2,4,4,4,3.71,Neutral
78716,Female,43,4,4,4,4,4,5,5,5,5,3,4,5,4,5,4.36,Satisfied
85550,Female,46,3,5,3,3,3,5,5,5,5,3,4,5,3,5,4.07,Satisfied
93252,Male,15,0,0,3,0,4,5,5,5,2,5,5,5,0,4,3.07,Neutral
126391,Male,70,2,2,3,4,5,4,5,5,2,5,5,5,2,4,3.79,Neutral
92625,Female,44,2,4,4,2,2,4,4,5,4,4,2,4,2,4,3.36,Neutral
40980,Female,69,3,4,4,4,3,3,3,2,3,2,4,3,3,3,3.14,Neutral
12359,Female,36,4,4,1,4,4,3,2,4,2,4,4,4,4,4,3.43,Neutral
80567,Female,52,5,2,2,5,5,1,1,3,1,4,3,1,1,1,2.50,Neutral
129868,Male,47,4,3,1,4,4,3,2,4,5,4,4,4,3,4,3.50,Neutral
67880,Male,21,1,1,5,4,3,1,3,1,5,2,2,2,2,5,2.64,Neutral
44151,Male,42,1,5,1,2,2,1,3,5,5,5,5,5,5,1,3.29,Neutral
37692,Male,34,3,3,4,4,4,5,5,3,5,3,3,3,3,4,3.71,Neutral
64011,Male,43,4,5,4,4,4,5,5,4,5,3,2,5,4,5,4.21,Satisfied
70515,Female,31,2,2,3,1,4,4,4,2,5,2,2,2,3,3,2.79,Neutral
26790,Male,36,4,4,1,4,1,3,4,5,2,3,3,3,4,3,3.14,Neutral
101034,Female,34,5,5,2,5,4,4,5,1,3,1,1,1,4,1,3.00,Neutral
114591,Male,55,1,5,4,1,1,5,5,4,5,3,4,5,1,5,3.50,Neutral
20008,Male,68,2,2,1,4,1,4,3,2,3,2,2,2,3,1,2.29,Neutral
94904,Female,40,3,3,2,3,4,4,4,3,2,3,3,3,3,3,3.07,Neutral
12823,Female,41,4,2,3,4,4,4,4,4,4,3,1,4,4,4,3.50,Neutral
60998,Male,41,3,4,3,3,3,3,3,4,3,3,2,3,3,3,3.07,Neutral
10801,Male,38,3,5,4,3,3,5,4,5,4,5,2,4,3,4,3.86,Neutral
74830,Male,44,4,4,5,4,5,4,3,1,5,1,1,1,4,4,3.29,Neutral
32443,Male,64,0,4,3,5,4,5,5,4,5,3,2,5,0,5,3.57,Neutral
109616,Female,46,2,5,5,3,3,4,4,4,4,3,3,4,3,4,3.64,Neutral
54007,Male,22,4,4,2,5,2,1,5,5,5,5,5,5,4,3,3.93,Neutral
114179,Female,23,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4.79,Satisfied
112669,Female,42,3,4,4,3,3,4,4,4,4,4,3,4,3,4,3.64,Neutral
38459,Male,38,1,1,4,1,3,2,1,1,4,1,1,1,1,5,1.93,Dissatisfied
116615,Female,38,2,2,4,2,1,4,5,4,2,4,4,4,2,5,3.21,Neutral
58951,Female,54,2,4,3,5,3,5,5,5,2,5,3,5,2,5,3.86,Neutral
89509,Female,27,4,4,5,4,3,4,3,4,3,4,4,4,4,4,3.86,Neutral
124541,Female,17,4,4,3,4,4,5,5,4,3,4,4,4,4,4,4.00,Satisfied
69988,Female,32,4,2,1,4,4,4,1,2,1,2,2,2,2,3,2.43,Neutral
107081,Male,45,1,4,4,1,1,4,4,5,4,4,3,4,1,4,3.14,Neutral
79658,Male,37,4,4,1,4,3,4,4,3,5,3,3,3,4,3,3.43,Neutral
125855,Female,24,2,3,4,2,2,1,4,1,3,3,3,3,3,1,2.50,Neutral
88571,Male,66,4,4,2,4,3,3,2,5,4,5,5,5,4,3,3.79,Neutral
100583,Female,44,5,2,1,5,5,4,4,1,5,3,1,4,5,4,3.50,Neutral
55160,Female,44,3,5,1,3,5,4,4,3,3,5,5,4,3,4,3.71,Neutral
107110,Male,36,1,5,3,1,1,4,4,4,4,3,4,4,1,4,3.07,Neutral
60665,Female,46,2,5,5,4,3,3,3,4,2,5,5,3,2,3,3.50,Neutral
106354,Male,18,3,3,3,0,2,5,5,3,5,3,3,5,4,3,3.36,Neutral
6695,Female,21,1,3,3,1,1,4,3,3,2,3,3,3,3,3,2.57,Neutral
128371,Female,40,4,5,5,4,4,4,4,4,4,3,2,4,4,4,3.93,Neutral
3484,Female,31,2,2,1,2,4,4,3,5,1,5,5,5,2,4,3.21,Neutral
9462,Male,68,2,2,3,4,3,5,3,1,4,1,1,1,2,4,2.57,Neutral
11969,Female,45,4,5,5,3,4,4,4,4,4,4,3,4,4,4,4.00,Satisfied
102071,Male,49,4,5,3,4,4,4,4,4,4,3,5,4,4,4,4.00,Satisfied
111035,Female,26,3,3,1,2,4,3,3,1,3,1,1,1,3,3,2.29,Neutral
116483,Female,11,2,2,4,3,2,5,1,1,5,1,1,1,2,4,2.43,Neutral
8996,Female,53,5,4,4,5,5,4,4,5,4,3,2,4,5,4,4.14,Satisfied
82330,Female,9,3,3,1,2,4,3,1,1,3,4,4,4,3,3,2.79,Neutral
125089,Male,55,5,5,5,5,5,4,4,4,4,5,5,4,5,4,4.57,Satisfied
128294,Female,37,2,4,5,2,2,4,4,4,4,5,2,4,2,4,3.43,Neutral
43416,Male,34,4,2,1,4,4,3,3,3,1,3,3,3,3,4,2.93,Neutral
111870,Female,25,2,2,5,0,4,5,3,2,3,2,2,2,2,5,2.79,Neutral
1699,Male,49,5,5,4,3,3,5,5,5,5,3,3,5,3,5,4.21,Satisfied
53911,Male,39,2,2,5,5,2,5,5,4,4,4,4,4,2,5,3.79,Neutral
5810,Female,36,2,4,1,2,2,3,3,5,1,5,5,5,5,3,3.29,Neutral
111120,Female,49,4,5,4,5,5,3,3,4,3,3,5,3,5,3,3.93,Neutral
17927,Female,38,5,5,3,5,5,3,4,5,3,5,5,5,5,5,4.50,Satisfied
105159,Female,23,2,2,5,0,5,5,4,5,2,5,5,5,2,3,3.57,Neutral
42727,Female,41,2,5,3,2,2,3,3,4,3,3,2,3,2,3,2.86,Neutral
100394,Female,42,2,1,4,5,3,5,5,5,2,5,4,5,2,5,3.79,Neutral
87755,Male,38,3,3,5,3,1,5,4,4,2,5,5,5,3,5,3.79,Neutral
74191,Male,18,3,3,5,5,2,5,4,4,2,4,4,4,3,4,3.71,Neutral
46931,Male,22,3,3,3,3,5,3,1,3,5,3,3,3,3,2,3.07,Neutral
20469,Female,48,2,3,4,2,3,2,3,3,2,1,3,3,2,3,2.57,Neutral
101340,Male,19,3,3,3,4,3,4,1,1,5,1,1,1,3,4,2.64,Neutral
49365,Female,25,2,2,3,5,5,1,2,2,5,2,2,2,2,2,2.64,Neutral
85692,Female,59,4,4,4,4,4,3,3,4,3,5,2,3,4,3,3.57,Neutral
47724,Male,40,4,5,3,3,3,4,4,5,4,5,3,4,3,4,3.86,Neutral
111485,Male,26,3,3,4,2,3,3,3,3,2,3,3,3,3,3,2.93,Neutral
